"x"
"3406840",0.116636
"3406960",0.1344218
"3403450",0.0813687
"3405640",0.2825645
"3407410",0.0656155
"3409720",0.0973327
"3416200",0.525151
"3403480",0.154121
"3403960",0.12766
"3410320",0.328477
"3403510",0.090562
"3404860",0.147808
"3416650",0.7011192
"3403540",0.1349525
"3404320",0.2796625
"3410500",0.2665778
"3415210",0.184374
"3417700",0.2206595
"3405790",0.0527348
"3407920",0.1391542
"3414280",0.3264504
"3414310",0.3353859
"3415630",0.1762048
"3408940",0.7810438
"3403660",0.296568
"3413110",0.215531
"3414010",0.1403345
"3403720",0.1307021
"3404080",0.0436184
"3408250",0.0901266
"3415780",0.0150655
"3417370",0.0697983
"3403840",0.3613884
"3414760",0.0363658
"3418090",0.4010238
"3414100",0.0644988
"3406030",0.6037291
"3409600",0.2380533
"3417070",0.3117267
"3417340",0.0962647
"3417430",0.8233518
"3418150",0.4040202
"3418180",0.2509578
"3403930",0.5670906
"3410350",0.2637942
"3417880",0.4013124
"3408370",0.204303
"3412240",0.119639
"3404020",0.2713493
"3413050",0.5466297
"3413140",1.2377269
"3404050",0.1245244
"3404350",0.2537608
"3409180",0.2154779
"3410920",0.3780302
"3412810",0.5604083
"3415420",0.3417354
"3407530",0.2105885
"3410590",0.1591954
"3404110",0.5141016
"3410290",0.036432
"3411220",1.5611178
"3411490",0.3911518
"3409270",0.1306321
"3414640",0.4183734
"3415390",0.155185
"3415540",0.0444974
"3404140",0.4962243
"3406180",0.4354232
"3406900",0.3134521
"3412720",1.1461047
"3415990",0.1531285
"3405250",0.1717543
"3406690",0.1622432
"3408820",0.18302
"3404200",0.195206
"3406870",0.195206
"3412270",0.9162734
"3415330",1.0980834
"3410230",0.1458049
"3417100",0.1304617
"3404410",0.3710292
"3412120",0.4759737
"3414970",0.4012938
"3417490",0.2827983
"3407170",0.3127477
"3409990",0.0367153
"3415360",0.2158644
"3404530",0.460842
"3411070",0.215425
"3408670",0.3403158
"3408671",0.1307464
"3409690",0.2478567
"3411790",0.2943836
"3411970",0.173151
"3415030",0.5770336
"3407290",0.5318523
"3416500",0.6051686
"3415270",0.2384452
"3404650",0.065762
"3404980",0.5100121
"3414490",0.3231244
"3404680",0.425967
"3409030",0.297498
"3409120",0.670864
"3414550",1.373405
"3412420",0.3098747
"3413950",0.264733
"3417820",0.1117159
"3404770",0.1789502
"3408520",0.22601
"3417610",0.5243037
"3409870",0.2407947
"3404920",0.3414542
"3408400",0.4208338
"3416290",0.7268871
"3408580",0.0827701
"3417280",0.4459466
"3406150",0.739302
"3404950",0.3588057
"3408790",0.3550781
"3413740",1.1069899
"3414370",0.1699289
"3405970",0.1639097
"3406990",0.7761368
"3405130",0.0657114
"3409240",0.0870166
"3410200",0.1888349
"3410810",0.3549219
"3406570",0.4748112
"3412360",0.283865
"3405340",0.0457943
"3415960",0.1087118
"3405400",0.2604876
"3406480",0.0687477
"3406780",0.193697
"3412150",0.0989182
"3405370",0.0832228
"3411550",0.4981574
"3411910",0.2375402
"3413410",0.1742249
"3406810",0.1427961
"3411370",0.118727
"3405580",0.2435295
"3407740",0.5224744
"3409390",0.0450377
"3408850",0.6705148
"3405850",0.2001134
"3413080",0.1117112
"3413830",0.1866933
"3407080",0.235286
"3415000",0.5727024
"3415870",0.519674
"3409540",0.4379619
"3411640",0.3308884
"3409000",0.3432183
"3408880",0.0821115
"3406240",0.105309
"3417580",0.354432
"3406930",0.5456636
"3408760",0.2055644
"3409810",0.2572455
"3413890",0.2560074
"3406420",0.106238
"3406450",0.6038776
"3413470",0.4099576
"3416260",0.521474
"3416560",0.297082
"3414880",0.3180681
"3410770",0.1209023
"3407800",0.1884674
"3416710",0.0297576
"3412180",0.0724246
"3413680",0.3540614
"3407860",0.5787085
"3407950",0.2946723
"3409750",0.3319461
"3416350",0.2172267
"3407260",0.1426821
"3412450",0.1253741
"3418210",0.1897903
"3407680",0.6699819
"3407350",0.316694
"3416380",0.605371
"3417310",0.388706
"3407320",0.06944
"3410860",0.0465384
"3413230",0.3200027
"3407770",0.0960453
"3412900",0.1874787
"3408160",0.00683900000000001
"3408280",0.186499
"3408310",0.00956789999999999
"3416320",0.014554
"3410380",0.2453434
"3414070",0.1431389
"3412210",0.3184615
"3412960",0.4332877
"3417940",1.330724
"3417970",0.326024
"3416620",0.1074726
"3414730",0.0626151
"3412840",0.614936
"3412300",0.093761
"3409840",0.0061231
"3416020",0.1748382
"3409900",0.0896361
"3411670",0.483047
"3417670",0.3312
"3410140",0.0213682
"3414220",0.1435922
"3410530",0.0702742
"3410620",0.2711342
"3411190",0.2017891
"3411100",0.0807837
"3411250",0.3986235
"3411820",0.0414998
"3412930",0.612413
"3415120",0.224775
"3415600",0.0373098
"3417010",0.1207169
